participant,Word,ACC,RT,PoS,Socialness,Concreteness
R_5alj1LRV6sAChQl,foresight,1,1.1775,Noun,Nonsocial,1.79
R_5alj1LRV6sAChQl,fortnight,1,1.45,Noun,Nonsocial,2.71
R_5alj1LRV6sAChQl,replicate,1,NA,Verb,Nonsocial,3.33
R_5alj1LRV6sAChQl,drawback,0,NA,Noun,Nonsocial,2.52
R_5alj1LRV6sAChQl,warfare,1,2.0829,Noun,Social,3.03
R_5alj1LRV6sAChQl,medley,0,NA,Noun,Nonsocial,2.93
R_5alj1LRV6sAChQl,allergy,0,NA,Noun,Nonsocial,3.68
R_5alj1LRV6sAChQl,conjure,1,NA,Verb,Nonsocial,2.3
R_5alj1LRV6sAChQl,voucher,1,1.8493,Noun,Nonsocial,3.81
R_5alj1LRV6sAChQl,preach,1,NA,Verb,Social,3.37
R_5alj1LRV6sAChQl,dynamo,1,1.6434,Noun,Nonsocial,2.71
R_5alj1LRV6sAChQl,ancestry,1,0.8859,Noun,Social,2.83
R_5alj1LRV6sAChQl,compete,1,NA,Verb,Social,2.57
R_5alj1LRV6sAChQl,standstill,0,NA,Noun,Nonsocial,2.39
R_5alj1LRV6sAChQl,confine,1,NA,Verb,Nonsocial,3.07
R_5alj1LRV6sAChQl,precedent,1,1.9649,Noun,Nonsocial,1.63
R_5alj1LRV6sAChQl,tolerate,1,NA,Verb,Social,1.78
R_5alj1LRV6sAChQl,anomaly,1,1.6707,Noun,Nonsocial,1.79
R_5alj1LRV6sAChQl,stealth,1,2.7868,Noun,Nonsocial,2.76
R_5alj1LRV6sAChQl,humanity,1,1.6344,Noun,Social,2.36
R_5alj1LRV6sAChQl,privilege,1,2.3993,Noun,Social,1.93
R_5alj1LRV6sAChQl,simplicity,1,2.4253,Noun,Nonsocial,1.96
R_5alj1LRV6sAChQl,openness,1,0.8369,Noun,Social,1.9
R_5alj1LRV6sAChQl,obstruct,1,NA,Verb,Nonsocial,2.46
R_5alj1LRV6sAChQl,solution,1,0.8358,Noun,Nonsocial,2.61
R_5alj1LRV6sAChQl,expire,1,NA,Verb,Nonsocial,2.73
R_5alj1LRV6sAChQl,communicate,1,NA,Verb,Social,3.43
R_5alj1LRV6sAChQl,layer,1,1.1654,Noun,Nonsocial,3.52
R_agTjgcgZFyJnoPL,critique,0,NA,Noun,Social,2.55
R_agTjgcgZFyJnoPL,fortnight,1,1.249,Noun,Nonsocial,2.71
R_agTjgcgZFyJnoPL,fidelity,1,1.375,Noun,Social,1.87
R_agTjgcgZFyJnoPL,wrapper,1,1.235,Noun,Nonsocial,4.39
R_agTjgcgZFyJnoPL,solitude,1,1.072,Noun,Social,2.07
R_agTjgcgZFyJnoPL,dimension,1,1.27,Noun,Nonsocial,2.5
R_agTjgcgZFyJnoPL,genie,0,NA,Noun,Nonsocial,3.25
R_agTjgcgZFyJnoPL,manipulate,1,NA,Verb,Social,2.55
R_agTjgcgZFyJnoPL,feedback,1,0.807,Noun,Social,2.48
R_agTjgcgZFyJnoPL,straddle,1,NA,Verb,Nonsocial,3.74
R_agTjgcgZFyJnoPL,jiffy,0,NA,Noun,Nonsocial,2.33
R_agTjgcgZFyJnoPL,compound,1,0.932,Noun,Nonsocial,3.03
R_agTjgcgZFyJnoPL,finalize,1,NA,Verb,Nonsocial,2.14
R_agTjgcgZFyJnoPL,ventilation,1,0.96,Noun,Nonsocial,3.48
R_agTjgcgZFyJnoPL,artistry,1,1.299,Noun,Social,2
R_agTjgcgZFyJnoPL,attendance,1,1.16,Noun,Social,3.07
R_agTjgcgZFyJnoPL,sinner,1,1.355,Noun,Social,3.07
R_agTjgcgZFyJnoPL,metaphor,1,0.778,Noun,Nonsocial,1.94
R_agTjgcgZFyJnoPL,supervise,1,NA,Verb,Social,2.48
R_agTjgcgZFyJnoPL,dignify,1,NA,Verb,Social,1.71
R_agTjgcgZFyJnoPL,percentage,1,0.805,Noun,Nonsocial,2.9
R_agTjgcgZFyJnoPL,stealth,1,1.008,Noun,Nonsocial,2.76
R_agTjgcgZFyJnoPL,advertise,1,NA,Verb,Social,2.81
R_agTjgcgZFyJnoPL,openness,1,1.164,Noun,Social,1.9
R_agTjgcgZFyJnoPL,simplify,1,NA,Verb,Nonsocial,1.89
R_agTjgcgZFyJnoPL,array,1,1.765,Noun,Nonsocial,2.54
R_agTjgcgZFyJnoPL,time,1,0.979,Noun,Nonsocial,3.07
R_agTjgcgZFyJnoPL,generate,1,NA,Verb,Nonsocial,2.23
R_agTjgcgZFyJnoPL,obstruct,0,1.799,Verb,Nonsocial,2.46
R_agTjgcgZFyJnoPL,impress,1,NA,Verb,Social,2.07
R_agTjgcgZFyJnoPL,variation,1,1.235,Noun,Nonsocial,2.46
R_agTjgcgZFyJnoPL,outcome,1,1.04,Noun,Nonsocial,2.27
R_agTjgcgZFyJnoPL,reviewer,1,0.971,Noun,Social,3.67
R_agTjgcgZFyJnoPL,congratulate,1,NA,Verb,Social,3.04
R_agTjgcgZFyJnoPL,compete,1,NA,Verb,Social,2.57
R_agTjgcgZFyJnoPL,drawback,1,1.929,Noun,Nonsocial,2.52
R_agTjgcgZFyJnoPL,freshen,0,1.35,Verb,Nonsocial,2.17
R_agTjgcgZFyJnoPL,foreigner,1,0.944,Noun,Social,3.32
R_agTjgcgZFyJnoPL,precedent,0,NA,Noun,Nonsocial,1.63
R_agTjgcgZFyJnoPL,ancestry,1,1.508,Noun,Social,2.83
R_agTjgcgZFyJnoPL,environment,1,0.861,Noun,Social,3.74
R_agTjgcgZFyJnoPL,fluke,1,0.765,Noun,Nonsocial,2.34
R_agTjgcgZFyJnoPL,confide,1,NA,Verb,Social,1.81
R_agTjgcgZFyJnoPL,nobility,1,1.107,Noun,Social,2.81
R_agTjgcgZFyJnoPL,assist,1,NA,Verb,Social,2.52
R_agTjgcgZFyJnoPL,monogamy,1,2.265,Noun,Social,1.7
R_agTjgcgZFyJnoPL,manhood,1,0.955,Noun,Social,2.59
R_agTjgcgZFyJnoPL,behavior,1,0.958,Noun,Social,2.19
R_agTjgcgZFyJnoPL,tourism,1,0.808,Noun,Social,3
R_agTjgcgZFyJnoPL,dioxide,1,1.291,Noun,Nonsocial,2.81
R_agTjgcgZFyJnoPL,conspire,1,NA,Verb,Social,2.67
R_agTjgcgZFyJnoPL,enter,1,NA,Verb,Nonsocial,3.12
R_agTjgcgZFyJnoPL,renew,1,NA,Verb,Nonsocial,2.07
R_agTjgcgZFyJnoPL,deduct,1,NA,Verb,Nonsocial,2.31
R_agTjgcgZFyJnoPL,fraction,1,0.847,Noun,Nonsocial,3.1
R_agTjgcgZFyJnoPL,size,1,0.868,Noun,Nonsocial,3.13
R_agTjgcgZFyJnoPL,finale,1,1.834,Noun,Nonsocial,2.76
R_agTjgcgZFyJnoPL,onset,1,0.95,Noun,Nonsocial,2.14
R_agTjgcgZFyJnoPL,visualize,1,NA,Verb,Nonsocial,2.45
R_agTjgcgZFyJnoPL,morale,1,1.682,Noun,Social,1.85
R_agTjgcgZFyJnoPL,make,1,NA,Verb,Nonsocial,2.67
R_agTjgcgZFyJnoPL,carpentry,1,1.395,Noun,Nonsocial,3.48
R_agTjgcgZFyJnoPL,tell,1,NA,Verb,Social,2.9
R_agTjgcgZFyJnoPL,infiltrate,1,NA,Verb,Social,2.71
R_agTjgcgZFyJnoPL,vantage,1,2.279,Noun,Nonsocial,1.93
R_agTjgcgZFyJnoPL,classify,1,NA,Verb,Nonsocial,2.41
R_agTjgcgZFyJnoPL,preach,0,0.841,Verb,Social,3.37
R_agTjgcgZFyJnoPL,privilege,1,0.792,Noun,Social,1.93
R_agTjgcgZFyJnoPL,hierarchy,1,1.059,Noun,Social,2.59
R_agTjgcgZFyJnoPL,derive,1,NA,Verb,Nonsocial,2
R_agTjgcgZFyJnoPL,seduce,1,NA,Verb,Social,2.18
R_agTjgcgZFyJnoPL,timing,1,0.867,Noun,Nonsocial,2.86
R_agTjgcgZFyJnoPL,untie,1,NA,Verb,Nonsocial,3.89
R_agTjgcgZFyJnoPL,medley,1,2.132,Noun,Nonsocial,2.93
R_agTjgcgZFyJnoPL,colony,1,0.684,Noun,Social,3.77
R_agTjgcgZFyJnoPL,cleanse,0,1.029,Verb,Nonsocial,3.31
R_agTjgcgZFyJnoPL,replenish,0,0.986,Verb,Nonsocial,2.18
R_agTjgcgZFyJnoPL,participate,1,NA,Verb,Social,2.59
R_agTjgcgZFyJnoPL,scramble,1,NA,Verb,Nonsocial,3.31
R_agTjgcgZFyJnoPL,allergy,1,1.299,Noun,Nonsocial,3.68
R_agTjgcgZFyJnoPL,banish,1,NA,Verb,Social,2.41
R_agTjgcgZFyJnoPL,unravel,1,NA,Verb,Nonsocial,2.59
R_agTjgcgZFyJnoPL,physics,1,1.569,Noun,Nonsocial,3.07
R_agTjgcgZFyJnoPL,interact,1,NA,Verb,Social,2.88
R_agTjgcgZFyJnoPL,unhook,1,NA,Verb,Nonsocial,3.34
R_agTjgcgZFyJnoPL,excavation,1,1.356,Noun,Nonsocial,3.23
R_agTjgcgZFyJnoPL,hypnotize,1,NA,Verb,Social,2.48
R_agTjgcgZFyJnoPL,etiquette,1,0.854,Noun,Social,2.15
R_agTjgcgZFyJnoPL,straighten,1,NA,Verb,Nonsocial,3.72
R_agTjgcgZFyJnoPL,refuel,0,2.133,Verb,Nonsocial,3.53
R_agTjgcgZFyJnoPL,maximize,1,NA,Verb,Nonsocial,1.79
R_agTjgcgZFyJnoPL,deteriorate,1,NA,Verb,Nonsocial,3
R_agTjgcgZFyJnoPL,communicate,1,NA,Verb,Social,3.43
R_agTjgcgZFyJnoPL,flirtation,1,2.125,Noun,Social,2.19
R_agTjgcgZFyJnoPL,stepson,1,0.867,Noun,Social,3.68
R_agTjgcgZFyJnoPL,teamwork,1,2.04,Noun,Social,2.37
R_agTjgcgZFyJnoPL,assess,1,NA,Verb,Nonsocial,2.26
R_agTjgcgZFyJnoPL,endorse,1,NA,Verb,Social,2.41
R_agTjgcgZFyJnoPL,activate,1,NA,Verb,Nonsocial,2.97
R_agTjgcgZFyJnoPL,trajectory,1,0.928,Noun,Nonsocial,3.1
R_agTjgcgZFyJnoPL,soften,1,NA,Verb,Nonsocial,2.57
R_agTjgcgZFyJnoPL,radiate,1,NA,Verb,Nonsocial,2.93
R_agTjgcgZFyJnoPL,confine,0,0.961,Verb,Nonsocial,3.07
R_agTjgcgZFyJnoPL,geology,1,0.66,Noun,Nonsocial,2.9
R_agTjgcgZFyJnoPL,temptress,1,1.388,Noun,Social,3.08
R_agTjgcgZFyJnoPL,mingle,1,NA,Verb,Social,3.17
R_agTjgcgZFyJnoPL,hover,1,NA,Verb,Nonsocial,3.17
R_agTjgcgZFyJnoPL,warfare,1,1.214,Noun,Social,3.03
R_agTjgcgZFyJnoPL,bleeder,0,NA,Noun,Nonsocial,3.5
R_agTjgcgZFyJnoPL,catalyst,1,1.355,Noun,Nonsocial,2.85
R_agTjgcgZFyJnoPL,cooperate,1,NA,Verb,Social,1.87
R_agTjgcgZFyJnoPL,govern,1,NA,Verb,Social,2.21
R_agTjgcgZFyJnoPL,contain,1,NA,Verb,Nonsocial,2.74
R_agTjgcgZFyJnoPL,dynamo,1,1.721,Noun,Nonsocial,2.71
R_agTjgcgZFyJnoPL,migraine,1,0.972,Noun,Nonsocial,3.2
R_agTjgcgZFyJnoPL,subside,0,1.561,Verb,Nonsocial,2.26
R_agTjgcgZFyJnoPL,career,1,0.775,Noun,Social,2.54
R_agTjgcgZFyJnoPL,event,1,0.57,Noun,Social,2.69
R_agTjgcgZFyJnoPL,invite,1,NA,Verb,Social,3
R_agTjgcgZFyJnoPL,engage,1,NA,Verb,Social,2.07
R_agTjgcgZFyJnoPL,cherish,0,1.686,Verb,Social,1.73
R_agTjgcgZFyJnoPL,nightfall,1,0.784,Noun,Nonsocial,3.79
R_agTjgcgZFyJnoPL,exhibition,1,1.299,Noun,Social,3.52
R_agTjgcgZFyJnoPL,volumes,1,2.349,Noun,Nonsocial,3.03
R_agTjgcgZFyJnoPL,donate,1,NA,Verb,Social,2.88
R_agTjgcgZFyJnoPL,history,1,0.79,Noun,Social,2.96
R_agTjgcgZFyJnoPL,foresight,1,1.32,Noun,Nonsocial,1.79
R_agTjgcgZFyJnoPL,countdown,1,1.3,Noun,Nonsocial,3.3
R_agTjgcgZFyJnoPL,decipher,1,NA,Verb,Nonsocial,2.83
R_agTjgcgZFyJnoPL,contribute,0,0.666,Verb,Social,2.13
R_agTjgcgZFyJnoPL,simplicity,1,2.21,Noun,Nonsocial,1.96
R_agTjgcgZFyJnoPL,authorize,1,NA,Verb,Social,2.22
R_agTjgcgZFyJnoPL,guidance,1,1.222,Noun,Social,2.46
R_agTjgcgZFyJnoPL,persuasion,1,1.827,Noun,Social,1.9
R_agTjgcgZFyJnoPL,humility,1,1.178,Noun,Social,1.75
R_agTjgcgZFyJnoPL,liberate,1,NA,Verb,Social,2.29
R_agTjgcgZFyJnoPL,distortion,1,1.889,Noun,Nonsocial,2.3
R_agTjgcgZFyJnoPL,restore,1,NA,Verb,Nonsocial,2.79
R_agTjgcgZFyJnoPL,avenge,1,NA,Verb,Social,2.07
R_agTjgcgZFyJnoPL,patriot,1,2.034,Noun,Social,3.36
R_agTjgcgZFyJnoPL,attend,1,NA,Verb,Social,3.17
R_agTjgcgZFyJnoPL,absorb,1,NA,Verb,Nonsocial,3.11
R_agTjgcgZFyJnoPL,inhabit,1,NA,Verb,Social,3.21
R_agTjgcgZFyJnoPL,invade,1,NA,Verb,Social,3.28
R_agTjgcgZFyJnoPL,befriend,1,NA,Verb,Social,2.36
R_agTjgcgZFyJnoPL,replace,1,NA,Verb,Nonsocial,3
R_agTjgcgZFyJnoPL,calculate,1,NA,Verb,Nonsocial,2.74
R_agTjgcgZFyJnoPL,minimize,1,NA,Verb,Nonsocial,2.37
R_agTjgcgZFyJnoPL,reconstruct,1,NA,Verb,Nonsocial,3.2
R_agTjgcgZFyJnoPL,decompose,1,NA,Verb,Nonsocial,3
R_agTjgcgZFyJnoPL,layer,1,2.715,Noun,Nonsocial,3.52
R_agTjgcgZFyJnoPL,postpone,1,NA,Verb,Nonsocial,2.29
R_agTjgcgZFyJnoPL,dynasty,1,0.844,Noun,Social,2.46
R_agTjgcgZFyJnoPL,entrust,0,2.718,Verb,Social,2.16
R_agTjgcgZFyJnoPL,propose,1,NA,Verb,Social,2.19
R_agTjgcgZFyJnoPL,persuade,1,NA,Verb,Social,2.07
R_agTjgcgZFyJnoPL,congress,1,2.123,Noun,Social,3.9
R_agTjgcgZFyJnoPL,discontinue,1,NA,Verb,Nonsocial,2.5
R_agTjgcgZFyJnoPL,chapter,1,1.14,Noun,Nonsocial,3.43
R_agTjgcgZFyJnoPL,wrestle,1,NA,Verb,Social,4.33
R_agTjgcgZFyJnoPL,negotiate,1,NA,Verb,Social,2
R_agTjgcgZFyJnoPL,implore,1,NA,Verb,Social,1.61
R_agTjgcgZFyJnoPL,connect,1,NA,Verb,Social,2.88
R_agTjgcgZFyJnoPL,dissolve,1,NA,Verb,Nonsocial,3.15
R_agTjgcgZFyJnoPL,monarchy,0,NA,Noun,Social,2.55
R_agTjgcgZFyJnoPL,gravity,1,1.205,Noun,Nonsocial,2.86
R_agTjgcgZFyJnoPL,voucher,1,0.777,Noun,Nonsocial,3.81
R_agTjgcgZFyJnoPL,attract,1,NA,Verb,Social,2.73
R_agTjgcgZFyJnoPL,consult,1,NA,Verb,Social,3.04
R_agTjgcgZFyJnoPL,presenter,1,0.983,Noun,Social,3.96
R_agTjgcgZFyJnoPL,advise,0,1.359,Verb,Social,2.03
R_agTjgcgZFyJnoPL,remarry,1,NA,Verb,Social,2.72
R_agTjgcgZFyJnoPL,administer,0,0.659,Verb,Social,2.53
R_agTjgcgZFyJnoPL,detail,1,0.707,Noun,Nonsocial,2.5
R_agTjgcgZFyJnoPL,dominate,1,NA,Verb,Social,2.12
R_agTjgcgZFyJnoPL,lighten,1,NA,Verb,Nonsocial,2.93
R_agTjgcgZFyJnoPL,alignment,1,1.256,Noun,Nonsocial,3.26
R_agTjgcgZFyJnoPL,tremble,1,NA,Verb,Nonsocial,3.61
R_agTjgcgZFyJnoPL,immigration,0,NA,Noun,Social,3.03
R_agTjgcgZFyJnoPL,install,1,NA,Verb,Nonsocial,3.19
R_agTjgcgZFyJnoPL,diplomacy,1,1.613,Noun,Social,2.04
R_agTjgcgZFyJnoPL,potency,1,1.606,Noun,Nonsocial,2.32
R_agTjgcgZFyJnoPL,pacify,1,NA,Verb,Social,2.04
R_agTjgcgZFyJnoPL,esteem,1,1.035,Noun,Social,1.83
R_agTjgcgZFyJnoPL,reconcile,1,NA,Verb,Social,1.79
R_agTjgcgZFyJnoPL,excursion,1,0.957,Noun,Social,2.93
R_agTjgcgZFyJnoPL,suffice,1,NA,Verb,Nonsocial,1.72
R_agTjgcgZFyJnoPL,amendment,1,1.932,Noun,Nonsocial,2.44
R_agTjgcgZFyJnoPL,accelerate,1,NA,Verb,Nonsocial,3.48
R_agTjgcgZFyJnoPL,conjure,1,NA,Verb,Nonsocial,2.3
R_agTjgcgZFyJnoPL,pray,0,1.736,Verb,Social,3.21
R_agTjgcgZFyJnoPL,reunite,1,NA,Verb,Social,2.86
R_agTjgcgZFyJnoPL,unload,1,NA,Verb,Nonsocial,3.21
R_agTjgcgZFyJnoPL,category,1,0.749,Noun,Nonsocial,2.82
R_agTjgcgZFyJnoPL,reference,1,1.13,Noun,Nonsocial,2.38
R_agTjgcgZFyJnoPL,sterilize,1,NA,Verb,Nonsocial,2.97
R_agTjgcgZFyJnoPL,reflect,1,NA,Verb,Nonsocial,2.81
R_agTjgcgZFyJnoPL,job,1,0.735,Noun,Social,3.19
R_agTjgcgZFyJnoPL,bode,0,1.297,Verb,Nonsocial,1.88
R_agTjgcgZFyJnoPL,confront,1,NA,Verb,Social,2.43
R_agTjgcgZFyJnoPL,shallows,1,2.514,Noun,Nonsocial,3.33
R_agTjgcgZFyJnoPL,motivate,1,NA,Verb,Social,2.07
R_agTjgcgZFyJnoPL,rearrange,1,NA,Verb,Nonsocial,3.26
R_agTjgcgZFyJnoPL,figment,1,1.483,Noun,Nonsocial,2.04
R_agTjgcgZFyJnoPL,mankind,1,0.887,Noun,Social,2.97
R_agTjgcgZFyJnoPL,mutiny,1,0.937,Noun,Social,2.24
R_agTjgcgZFyJnoPL,dialect,1,0.85,Noun,Social,2.67
R_agTjgcgZFyJnoPL,pronounce,1,NA,Verb,Nonsocial,2.63
R_agTjgcgZFyJnoPL,fireside,1,0.988,Noun,Nonsocial,3.84
R_agTjgcgZFyJnoPL,conclude,1,NA,Verb,Nonsocial,1.78
R_agTjgcgZFyJnoPL,impediment,1,1.507,Noun,Nonsocial,2.56
R_agTjgcgZFyJnoPL,delusion,1,1.003,Noun,Nonsocial,2.3
R_agTjgcgZFyJnoPL,talker,1,0.725,Noun,Social,4.39
R_agTjgcgZFyJnoPL,stardom,1,0.78,Noun,Social,2.26
R_agTjgcgZFyJnoPL,rebellion,1,0.718,Noun,Social,2.93
R_agTjgcgZFyJnoPL,solution,1,1.395,Noun,Nonsocial,2.61
R_agTjgcgZFyJnoPL,arise,0,0.738,Verb,Nonsocial,3.17
R_agTjgcgZFyJnoPL,retain,0,0.652,Verb,Nonsocial,2.32
R_agTjgcgZFyJnoPL,volume,1,0.8,Noun,Nonsocial,3.07
R_agTjgcgZFyJnoPL,corruption,1,1.112,Noun,Social,2.39
R_agTjgcgZFyJnoPL,aggressor,1,0.842,Noun,Social,3.29
R_agTjgcgZFyJnoPL,adjust,1,NA,Verb,Nonsocial,2.93
R_agTjgcgZFyJnoPL,humanity,1,1.419,Noun,Social,2.36
R_agTjgcgZFyJnoPL,recreate,1,NA,Verb,Nonsocial,2.41
R_agTjgcgZFyJnoPL,impregnate,1,NA,Verb,Social,3.29
R_agTjgcgZFyJnoPL,ingredient,1,2.28,Noun,Nonsocial,3.84
R_agTjgcgZFyJnoPL,agility,0,NA,Noun,Nonsocial,2.38
R_agTjgcgZFyJnoPL,magnetism,1,1.724,Noun,Nonsocial,2.54
R_agTjgcgZFyJnoPL,community,0,NA,Noun,Social,3.52
R_agTjgcgZFyJnoPL,enhance,1,NA,Verb,Nonsocial,2.21
R_agTjgcgZFyJnoPL,labor,1,0.861,Noun,Social,3.08
R_agTjgcgZFyJnoPL,replicate,1,NA,Verb,Nonsocial,3.33
R_agTjgcgZFyJnoPL,bribery,1,1.158,Noun,Social,2.89
R_agTjgcgZFyJnoPL,taunt,0,0.743,Verb,Social,2.93
R_agTjgcgZFyJnoPL,savior,1,1.383,Noun,Social,3.04
R_agTjgcgZFyJnoPL,tolerate,1,NA,Verb,Social,1.78
R_agTjgcgZFyJnoPL,option,1,0.742,Noun,Nonsocial,2.39
R_agTjgcgZFyJnoPL,standstill,1,1.597,Noun,Nonsocial,2.39
R_agTjgcgZFyJnoPL,adulthood,1,1.756,Noun,Social,2.5
R_agTjgcgZFyJnoPL,reinforce,1,NA,Verb,Nonsocial,2.32
R_agTjgcgZFyJnoPL,coexist,0,2.158,Verb,Social,2.25
R_agTjgcgZFyJnoPL,royalty,1,0.863,Noun,Social,3.11
R_agTjgcgZFyJnoPL,seminar,1,1.119,Noun,Social,3.48
R_agTjgcgZFyJnoPL,greet,0,0.937,Verb,Social,2.96
R_agTjgcgZFyJnoPL,management,1,0.994,Noun,Social,2.72
R_agTjgcgZFyJnoPL,series,1,1.082,Noun,Nonsocial,2.92
R_agTjgcgZFyJnoPL,diversity,1,1.223,Noun,Social,2.28
R_agTjgcgZFyJnoPL,goodwill,1,1.045,Noun,Social,2.54
R_agTjgcgZFyJnoPL,anomaly,1,1.235,Noun,Nonsocial,1.79
R_agTjgcgZFyJnoPL,speech,1,0.805,Noun,Social,3.37
R_agTjgcgZFyJnoPL,terrorize,1,NA,Verb,Social,2.84
R_agTjgcgZFyJnoPL,uprising,0,NA,Noun,Social,2.41
R_agTjgcgZFyJnoPL,lend,0,0.973,Verb,Social,3.07
R_agTjgcgZFyJnoPL,extend,1,NA,Verb,Nonsocial,2.93
R_agTjgcgZFyJnoPL,accompany,0,0.87,Verb,Social,3.07
R_agTjgcgZFyJnoPL,summarize,1,NA,Verb,Nonsocial,2.32
R_agTjgcgZFyJnoPL,reproduce,1,NA,Verb,Social,3.48
R_agTjgcgZFyJnoPL,outage,1,1.466,Noun,Nonsocial,2.83
R_agTjgcgZFyJnoPL,hometown,1,1.229,Noun,Social,3.33
R_agTjgcgZFyJnoPL,summary,1,1.02,Noun,Nonsocial,3.03
R_agTjgcgZFyJnoPL,expire,1,NA,Verb,Nonsocial,2.73
R_agTjgcgZFyJnoPL,confess,1,NA,Verb,Social,2.57
R_agTjgcgZFyJnoPL,terminate,1,NA,Verb,Nonsocial,2.29
R_agTjgcgZFyJnoPL,heroism,1,0.823,Noun,Social,2.67
R_AtzPhJbDIJIZ82J,etiquette,1,0.7363,Noun,Social,2.15
R_AtzPhJbDIJIZ82J,standstill,1,0.9033,Noun,Nonsocial,2.39
R_AtzPhJbDIJIZ82J,taunt,1,NA,Verb,Social,2.93
R_AtzPhJbDIJIZ82J,dialect,1,0.6175,Noun,Social,2.67
R_AtzPhJbDIJIZ82J,conjure,1,NA,Verb,Nonsocial,2.3
R_AtzPhJbDIJIZ82J,metaphor,1,0.5428,Noun,Nonsocial,1.94
R_AtzPhJbDIJIZ82J,supervise,1,NA,Verb,Social,2.48
R_AtzPhJbDIJIZ82J,savior,1,0.2915,Noun,Social,3.04
R_AtzPhJbDIJIZ82J,time,1,0.6678,Noun,Nonsocial,3.07
R_AtzPhJbDIJIZ82J,coexist,1,NA,Verb,Social,2.25
R_AtzPhJbDIJIZ82J,wrapper,1,0.5287,Noun,Nonsocial,4.39
R_AtzPhJbDIJIZ82J,conclude,1,NA,Verb,Nonsocial,1.78
R_AtzPhJbDIJIZ82J,category,1,0.5282,Noun,Nonsocial,2.82
R_AtzPhJbDIJIZ82J,goodwill,1,1.3984,Noun,Social,2.54
R_AtzPhJbDIJIZ82J,avenge,1,NA,Verb,Social,2.07
R_AtzPhJbDIJIZ82J,administer,1,NA,Verb,Social,2.53
R_AtzPhJbDIJIZ82J,countdown,1,0.3001,Noun,Nonsocial,3.3
R_AtzPhJbDIJIZ82J,lighten,1,NA,Verb,Nonsocial,2.93
R_AtzPhJbDIJIZ82J,solution,1,0.2996,Noun,Nonsocial,2.61
R_AtzPhJbDIJIZ82J,befriend,1,NA,Verb,Social,2.36
R_AtzPhJbDIJIZ82J,bode,1,NA,Verb,Nonsocial,1.88
R_AtzPhJbDIJIZ82J,congress,1,0.3055,Noun,Social,3.9
R_AtzPhJbDIJIZ82J,maintain,1,NA,Verb,Nonsocial,2.32
R_AtzPhJbDIJIZ82J,compound,0,NA,Noun,Nonsocial,3.03
R_AtzPhJbDIJIZ82J,seminar,1,1.4184,Noun,Social,3.48
R_AtzPhJbDIJIZ82J,unravel,1,NA,Verb,Nonsocial,2.59
R_AtzPhJbDIJIZ82J,participate,1,NA,Verb,Social,2.59
R_AtzPhJbDIJIZ82J,summarize,1,NA,Verb,Nonsocial,2.32
R_AtzPhJbDIJIZ82J,remarry,1,NA,Verb,Social,2.72
R_AtzPhJbDIJIZ82J,renew,1,NA,Verb,Nonsocial,2.07
R_AtzPhJbDIJIZ82J,presenter,1,2.8196,Noun,Social,3.96
R_AtzPhJbDIJIZ82J,attract,1,NA,Verb,Social,2.73
R_AtzPhJbDIJIZ82J,finalize,1,NA,Verb,Nonsocial,2.14
R_AtzPhJbDIJIZ82J,invade,1,NA,Verb,Social,3.28
R_AtzPhJbDIJIZ82J,genie,1,2.348,Noun,Nonsocial,3.25
R_AtzPhJbDIJIZ82J,variation,0,NA,Noun,Nonsocial,2.46
R_AtzPhJbDIJIZ82J,restore,1,NA,Verb,Nonsocial,2.79
R_AtzPhJbDIJIZ82J,postpone,1,NA,Verb,Nonsocial,2.29
R_AtzPhJbDIJIZ82J,propose,1,NA,Verb,Social,2.19
R_AtzPhJbDIJIZ82J,fraction,1,0.447,Noun,Nonsocial,3.1
R_AtzPhJbDIJIZ82J,impress,1,NA,Verb,Social,2.07
R_AtzPhJbDIJIZ82J,talker,1,1.9952,Noun,Social,4.39
R_AtzPhJbDIJIZ82J,endorse,1,NA,Verb,Social,2.41
R_AtzPhJbDIJIZ82J,replicate,1,NA,Verb,Nonsocial,3.33
R_AtzPhJbDIJIZ82J,enter,1,NA,Verb,Nonsocial,3.12
R_AtzPhJbDIJIZ82J,jiffy,0,NA,Noun,Nonsocial,2.33
R_AtzPhJbDIJIZ82J,attend,1,NA,Verb,Social,3.17
R_AtzPhJbDIJIZ82J,nobility,1,2.1991,Noun,Social,2.81
R_AtzPhJbDIJIZ82J,interact,1,NA,Verb,Social,2.88
R_AtzPhJbDIJIZ82J,liberate,1,NA,Verb,Social,2.29
R_AtzPhJbDIJIZ82J,volume,1,0.4446,Noun,Nonsocial,3.07
R_AtzPhJbDIJIZ82J,fluke,1,2.3199,Noun,Nonsocial,2.34
R_AtzPhJbDIJIZ82J,morale,1,1.2594,Noun,Social,1.85
R_AtzPhJbDIJIZ82J,confess,1,NA,Verb,Social,2.57
R_AtzPhJbDIJIZ82J,cooperate,1,NA,Verb,Social,1.87
R_AtzPhJbDIJIZ82J,straighten,1,NA,Verb,Nonsocial,3.72
R_AtzPhJbDIJIZ82J,percentage,0,NA,Noun,Nonsocial,2.9
R_AtzPhJbDIJIZ82J,flirtation,1,0.6344,Noun,Social,2.19
R_AtzPhJbDIJIZ82J,untie,1,NA,Verb,Nonsocial,3.89
R_AtzPhJbDIJIZ82J,reconcile,1,NA,Verb,Social,1.79
R_AtzPhJbDIJIZ82J,stepson,1,2.1113,Noun,Social,3.68
